timestamp,amcl_x,amcl_y,amcl_yaw,mocap_x,mocap_y,mocap_yaw,error_x,error_y,error_yaw,error_distance
1758575148.116673,0.0,0.0,0.0,-0.00010800361633300781,-0.00019282102584838867,0.0008498225811911508,0.00010800361633300781,0.00019282102584838867,-0.0008498225811911507,0.00022100843683043532
1758575148.624007,6.172954942802426e-19,-6.09313266938752e-19,0.0,-6.824731826782227e-05,-1.3709068298339844e-06,0.0008240925504124919,6.824731826782289e-05,1.3709068298333751e-06,-0.0008240925504124919,6.826108581238358e-05
1758575149.127862,-1.218626533877504e-18,-1.2345909885604853e-18,0.0,-2.586841583251953e-05,-1.2874603271484375e-05,0.00044433415291933454,2.586841583251831e-05,1.287460327148314e-05,-0.0004443341529193346,2.889516130915639e-05
1758575149.628807,0.0,0.0,0.0,-5.1140785217285156e-05,-7.253885269165039e-05,0.0005602470110089852,5.1140785217285156e-05,7.253885269165039e-05,-0.0005602470110089852,8.875395801011607e-05
1758575150.116865,-6.172954942802426e-19,6.09313266938752e-19,0.0,-0.00010228157043457031,-6.473064422607422e-05,0.0008871178252550793,0.00010228157043456969,6.473064422607483e-05,-0.0008871178252550793,0.00012104369439373748
1758575150.613566,0.0,0.0,0.0,0.0002608299255371094,0.00013655424118041992,-0.0010096382929013492,-0.0002608299255371094,-0.00013655424118041992,0.0010096382929013492,0.0002944135031550936
1758575151.116247,0.0,0.0,0.0,-2.6941299438476562e-05,5.59687614440918e-05,0.0004916090123738837,2.6941299438476562e-05,-5.59687614440918e-05,-0.0004916090123738837,6.211550428853745e-05
1758575151.616064,0.0,0.0,0.0,-4.965066909790039e-05,-2.4437904357910156e-06,0.00041646088947300264,4.965066909790039e-05,2.4437904357910156e-06,-0.00041646088947300264,4.971077401895151e-05
1758575152.12514,0.0,0.0,0.0,-0.00010001659393310547,-0.00012600421905517578,0.0009292309718145209,0.00010001659393310547,0.00012600421905517578,-0.0009292309718145209,0.0001608738085633719
1758575152.623475,0.0,0.0,0.0,-5.3763389587402344e-05,-1.3232231140136719e-05,0.000701454176604166,5.3763389587402344e-05,1.3232231140136719e-05,-0.000701454176604166,5.536780653839202e-05
1758575153.135663,0.0,0.0,0.0,-8.428096771240234e-05,-4.750490188598633e-05,0.0005765549934553249,8.428096771240234e-05,4.750490188598633e-05,-0.0005765549934553249,9.674707862119762e-05
1758575153.604899,0.0,0.0,0.0,-3.8683414459228516e-05,-1.3530254364013672e-05,0.0007773640026842443,3.8683414459228516e-05,1.3530254364013672e-05,-0.0007773640026842443,4.0981390134783873e-05
1758575154.115835,6.172954942802426e-19,-6.09313266938752e-19,0.0,-4.690885543823242e-05,-4.470348358154297e-05,0.0004268392839612556,4.690885543823304e-05,4.470348358154236e-05,-0.00042683928396125564,6.479847346080208e-05
1758575154.615938,0.0,0.0,0.0,-0.00010156631469726562,-0.00011432170867919922,0.0005663474512203059,0.00010156631469726562,0.00011432170867919922,-0.000566347451220306,0.0001529221022498569
1758575155.106255,6.172954942802426e-19,-6.09313266938752e-19,0.0,-3.0219554901123047e-05,-0.00010061264038085938,0.0007244709606677446,3.0219554901123664e-05,0.00010061264038085877,-0.0007244709606677446,0.00010505296237055878
1758575155.613422,0.0,0.0,0.0,-6.026029586791992e-05,-4.172325134277344e-07,0.0006799397484670289,6.026029586791992e-05,4.172325134277344e-07,-0.0006799397484670289,6.026174027572974e-05
1758575156.105776,-6.172954942802426e-19,6.09313266938752e-19,0.0,-9.006261825561523e-05,-9.40561294555664e-05,0.000646525606481041,9.006261825561461e-05,9.405612945556702e-05,-0.000646525606481041,0.0001302222357941183
1758575156.606072,0.0,0.0,0.0,-4.2498111724853516e-05,-4.208087921142578e-05,0.0006353085262041924,4.2498111724853516e-05,4.208087921142578e-05,-0.0006353085262041924,5.980710572653335e-05
1758575157.107525,0.0,0.0,0.0,-6.538629531860352e-05,-2.485513687133789e-05,0.0004905539788269131,6.538629531860352e-05,2.485513687133789e-05,-0.0004905539788269131,6.995102175368544e-05
1758575157.622753,0.0,0.0,0.0,0.00022745132446289062,3.331899642944336e-05,-0.0008499396247696467,-0.00022745132446289062,-3.331899642944336e-05,0.0008499396247696467,0.00022987879528783947
1758575158.110954,0.0,0.0,0.0,-5.91278076171875e-05,-0.00012362003326416016,0.001093945166263599,5.91278076171875e-05,0.00012362003326416016,-0.001093945166263599,0.0001370328802070773
1758575158.627861,0.0,0.0,0.0,-2.5451183319091797e-05,-1.049041748046875e-05,0.0005935685022929738,2.5451183319091797e-05,1.049041748046875e-05,-0.0005935685022929736,2.7528377926360662e-05
1758575159.13556,0.0,0.0,0.0,-6.562471389770508e-05,-6.03795051574707e-05,0.0008122658999184518,6.562471389770508e-05,6.03795051574707e-05,-0.0008122658999184518,8.917560045896342e-05
1758575159.608559,0.0,0.0,0.0,-5.2094459533691406e-05,-8.130073547363281e-05,0.0005866921251903578,5.2094459533691406e-05,8.130073547363281e-05,-0.0005866921251903578,9.655900943289046e-05
1758575160.135509,0.0,0.0,0.0,-5.0187110900878906e-05,4.3332576751708984e-05,0.0005431546362990591,5.0187110900878906e-05,-4.3332576751708984e-05,-0.0005431546362990591,6.630579392873498e-05
1758575160.609681,0.0,0.0,0.0,-4.1604042053222656e-05,4.410743713378906e-06,0.00042424055499534763,4.1604042053222656e-05,-4.410743713378906e-06,-0.00042424055499534763,4.1837196073248396e-05
1758575161.111331,0.0,0.0,0.0,-3.68952751159668e-05,-6.03795051574707e-05,0.00028438186817347777,3.68952751159668e-05,6.03795051574707e-05,-0.00028438186817347777,7.0759776490206e-05
1758575161.619058,0.0,0.0,0.0,-5.2094459533691406e-05,-8.988380432128906e-05,0.0005511592064838533,5.2094459533691406e-05,8.988380432128906e-05,-0.0005511592064838533,0.00010388903211299638
1758575162.124007,0.0,0.0,0.0,-3.0338764190673828e-05,-1.329183578491211e-05,0.0001340170101881144,3.0338764190673828e-05,1.329183578491211e-05,-0.0001340170101881144,3.3122703862311465e-05
1758575162.607351,0.0,0.0,0.0,-3.147125244140625e-05,8.767843246459961e-05,0.00011683593238787093,3.147125244140625e-05,-8.767843246459961e-05,-0.00011683593238787093,9.315550037265687e-05
1758575163.106221,0.0,0.0,0.0,-7.110834121704102e-05,-4.607439041137695e-05,0.0004937707230805444,7.110834121704102e-05,4.607439041137695e-05,-0.0004937707230805444,8.473042925902783e-05
1758575163.606738,0.0,0.0,0.0,-3.11732292175293e-05,1.4007091522216797e-05,0.00041237612267186474,3.11732292175293e-05,-1.4007091522216797e-05,-0.0004123761226718648,3.417555899704319e-05
1758575164.109918,0.0,0.0,0.0,-6.979703903198242e-05,-2.562999725341797e-06,0.0005385172236125335,6.979703903198242e-05,2.562999725341797e-06,-0.0005385172236125335,6.98440808173762e-05
1758575164.604082,0.0,0.0,0.0,-4.2319297790527344e-05,3.4928321838378906e-05,0.00045524593163936977,4.2319297790527344e-05,-3.4928321838378906e-05,-0.00045524593163936977,5.4871765343651095e-05
1758575165.106558,0.0,0.0,0.0,-4.7087669372558594e-05,2.092123031616211e-05,0.0004430764869293169,4.7087669372558594e-05,-2.092123031616211e-05,-0.0004430764869293169,5.152617281422416e-05
1758575165.62294,0.0,0.0,0.0,-9.85264778137207e-05,-6.151199340820312e-05,0.0004501455407733834,9.85264778137207e-05,6.151199340820312e-05,-0.0004501455407733834,0.0001161515913082056
1758575166.124552,0.0,0.0,0.0,-0.0003460049629211426,-0.00034987926483154297,-0.00045216758143240554,0.0003460049629211426,0.00034987926483154297,0.00045216758143240554,0.0004920720824484175
1758575166.606711,0.0,0.0,0.0,-7.69495964050293e-05,-7.277727127075195e-05,0.0006287262411552863,7.69495964050293e-05,7.277727127075195e-05,-0.0006287262411552863,0.00010591398208222328
1758575167.110462,0.0,0.0,0.0,9.5367431640625e-07,3.707408905029297e-05,-0.0006895337395053103,-9.5367431640625e-07,-3.707408905029297e-05,0.0006895337395053103,3.7086352929491815e-05
1758575167.608748,0.0,0.0,0.0,-2.8014183044433594e-05,4.553794860839844e-05,0.00037048882946899564,2.8014183044433594e-05,-4.553794860839844e-05,-0.0003704888294689956,5.3464934444065e-05
1758575168.110969,0.0,0.0,0.0,-6.121397018432617e-05,-2.5331974029541016e-05,0.0003680520756038641,6.121397018432617e-05,2.5331974029541016e-05,-0.0003680520756038641,6.62484645404021e-05
1758575168.60599,-6.172954942802426e-19,6.09313266938752e-19,0.0,-6.401538848876953e-05,5.501508712768555e-05,0.00032127976283757853,6.401538848876891e-05,-5.501508712768494e-05,-0.00032127976283757853,8.440752202875507e-05
1758575169.107694,0.0,0.0,0.0,-0.00025153160095214844,-7.593631744384766e-05,-0.0002033818514087793,0.00025153160095214844,7.593631744384766e-05,0.0002033818514087793,0.000262744116174813
1758575169.615475,0.0,0.0,0.0,-5.072355270385742e-05,-4.941225051879883e-05,0.0004107055442060803,5.072355270385742e-05,4.941225051879883e-05,-0.00041070554420608024,7.081277639122433e-05
1758575170.13017,0.0,0.0,0.0,-4.965066909790039e-05,-4.410743713378906e-06,0.0006090607153602656,4.965066909790039e-05,4.410743713378906e-06,-0.0006090607153602656,4.98461994737243e-05
1758575170.606667,-6.172954942802426e-19,6.09313266938752e-19,0.0,-6.240606307983398e-05,8.344650268554688e-06,0.0005809964002984058,6.240606307983336e-05,-8.344650268554078e-06,-0.0005809964002984057,6.296149535413386e-05
1758575171.106414,0.0,0.0,0.0,-5.4895877838134766e-05,-1.9431114196777344e-05,0.00047733930021598425,5.4895877838134766e-05,1.9431114196777344e-05,-0.00047733930021598425,5.823337189745771e-05
1758575171.613006,-6.172954942802426e-19,6.09313266938752e-19,0.0,-4.76837158203125e-05,5.537271499633789e-05,0.00011937662495420387,4.768371582031188e-05,-5.537271499633728e-05,-0.00011937662495420387,7.307444368928071e-05
1758575172.107679,0.0,0.0,0.0,-8.469820022583008e-05,-5.9604644775390625e-05,0.0005969379554986443,8.469820022583008e-05,5.9604644775390625e-05,-0.0005969379554986443,0.0001035688119092582
1758575172.609598,0.0,0.0,0.0,-3.975629806518555e-05,5.9604644775390625e-06,0.0005287858069125129,3.975629806518555e-05,-5.9604644775390625e-06,-0.000528785806912513,4.0200626520439717e-05
1758575173.115722,0.0,0.0,0.0,-5.310773849487305e-05,-2.2649765014648438e-06,0.0002669287617833582,5.310773849487305e-05,2.2649765014648438e-06,-0.00026692876178335817,5.315601571404697e-05
1758575173.615262,6.172954942802426e-19,-6.09313266938752e-19,0.0,-6.41942024230957e-05,-1.7344951629638672e-05,0.0005696661836094297,6.419420242309633e-05,1.7344951629638062e-05,-0.0005696661836094297,6.649618764840545e-05
1758575174.238229,0.0,0.0,0.0,1.4424324035644531e-05,4.7147274017333984e-05,0.00018546007918140983,-1.4424324035644531e-05,-4.7147274017333984e-05,-0.00018546007918140983,4.930442750048771e-05
1758575174.725154,0.0,0.0,0.0,-2.562999725341797e-06,2.562999725341797e-06,0.00023808954989434916,2.562999725341797e-06,-2.562999725341797e-06,-0.00023808954989434916,3.6246289719368868e-06
1758575175.235506,0.0,0.0,0.0,-3.4809112548828125e-05,6.216764450073242e-05,0.0003295197025366958,3.4809112548828125e-05,-6.216764450073242e-05,-0.0003295197025366958,7.124949360666663e-05
1758575175.724429,0.0,0.0,0.0,-8.559226989746094e-05,-3.230571746826172e-05,0.0007346307482924974,8.559226989746094e-05,3.230571746826172e-05,-0.0007346307482924974,9.148604291004693e-05
1758575176.255833,0.0,0.0,0.0,-4.667043685913086e-05,-5.0902366638183594e-05,0.0004971366599582083,4.667043685913086e-05,5.0902366638183594e-05,-0.0004971366599582084,6.905925431099142e-05
1758575176.783399,-6.172954942802426e-19,6.09313266938752e-19,0.0,-8.112192153930664e-05,-5.137920379638672e-05,0.000693301794715051,8.112192153930602e-05,5.137920379638733e-05,-0.000693301794715051,9.602389669754099e-05
1758575177.236474,0.0,0.0,0.0,-6.67572021484375e-05,-6.836652755737305e-05,0.0006838664220515378,6.67572021484375e-05,6.836652755737305e-05,-0.0006838664220515378,9.555368192246909e-05
1758575177.859876,0.0,0.0,0.0,0.00022071599960327148,0.00011140108108520508,-0.0007335392305234389,-0.00022071599960327148,-0.00011140108108520508,0.0007335392305234389,0.00024723622984470497
1758575178.254772,0.0,0.0,0.0,0.0002543926239013672,8.410215377807617e-05,-0.0010445180791331943,-0.0002543926239013672,-8.410215377807617e-05,0.0010445180791331945,0.00026793428180345573
1758575178.781188,0.0,0.0,0.0,-7.43865966796875e-05,-4.500150680541992e-05,0.0004874703407362624,7.43865966796875e-05,4.500150680541992e-05,-0.0004874703407362624,8.693964216825804e-05
1758575179.288686,0.02075200542177961,-0.020436983963630116,-0.0014857259890445928,0.054048776626586914,-0.019119739532470703,-0.015921375300325558,-0.0332967712048073,-0.0013172444311594124,0.014435649311280963,0.0333228165909892
1758575179.739545,0.184633877751273,-0.18207861651554708,-0.015269404019123653,0.2735990285873413,-0.09918254613876343,-0.029750148053349967,-0.08896515083606832,-0.08289607037678365,0.014480744034226315,0.12159998580261863
1758575180.266759,0.4758125051070053,-0.38317935139262266,-0.0011140345160448664,0.41544604301452637,-0.15248045325279236,-0.02071026856113123,0.06036646209247892,-0.2306988981398303,0.019596234045086362,0.23846612201420664
1758575180.818943,0.4821926761651364,-0.3894600022960389,0.0001996068353328866,0.41026169061660767,-0.15218707919120789,-0.01405893903373634,0.07193098554852873,-0.237272923104831,0.014258545869069226,0.24793649735505602
1758575181.195709,0.5836440100562206,-0.43935422709852395,-0.016071982704088068,0.4141286611557007,-0.15111783146858215,-0.02293058704656392,0.1695153489005199,-0.2882363956299418,0.006858604342475854,0.33438850649896046
1758575181.729608,0.5836609726191906,-0.43937146197167953,-0.016393411444984917,0.4139663577079773,-0.15098440647125244,-0.023668031208949447,0.1696946149112133,-0.2883870555004271,0.00727461976396453,0.3346092588528766
1758575182.205974,0.583660972619223,-0.4393714619717123,-0.01650715901853449,0.4137064218521118,-0.15096363425254822,-0.023574406539842552,0.1699545507671112,-0.28840782771916407,0.007067247521308061,0.33475905427058666
1758575182.702656,0.5836609726267432,-0.4393714619793567,-0.016182484769909123,0.41357719898223877,-0.1508929431438446,-0.02389549483985376,0.17008377364450444,-0.2884785188355121,0.007713010069944636,0.3348855713324866
1758575183.246729,0.5836609726273507,-0.4393714619799738,-0.016182484769909123,0.4133743643760681,-0.15089377760887146,-0.022603862160967325,0.1702866082512826,-0.2884776843711023,0.006421377391058202,0.3349879151996966
1758575183.691007,0.5836609726208061,-0.43937146197332444,-0.016182484769909123,0.4133382737636566,-0.15094327926635742,-0.022524614781465058,0.17032269885714946,-0.288428182706967,0.006342130011555935,0.33496363731848083
1758575184.34319,0.584178443243725,-0.439897339125895,-0.016372397339046663,0.4369431734085083,-0.1600935161113739,-0.01798576401414087,0.14723526983521673,-0.2798038230145211,0.0016133666750942077,0.3161778044977075
1758575184.755918,0.608293999677044,-0.4645527030698363,0.057245962412143844,0.43911975622177124,-0.17175152897834778,0.1806917695313479,0.16917424345527277,-0.29280117409148854,-0.12344580711920408,0.33816039418893823
1758575185.183404,0.6085312921977041,-0.46526223150280377,0.5417232980215199,0.4184589087963104,-0.1948263943195343,0.6475090613354514,0.19007238340139365,-0.27043583718326947,-0.10578576331393152,0.33054962254539366
1758575185.779908,0.7240525041491566,-0.47638596266975897,0.7155535269923652,0.43205103278160095,-0.19345644116401672,0.7532700176134739,0.2920014713675556,-0.28292952150574224,-0.03771649062110871,0.40658821111818483
1758575186.290354,0.7911873629221577,-0.47920843120802453,0.7592849631195187,0.5551132261753082,-0.13299104571342468,0.801775438832928,0.23607413674684952,-0.34621738549459985,-0.04249047571340935,0.4190435252566093
1758575186.79027,0.9509478392834783,-0.48834377275556784,0.6824212792893475,0.5582033693790436,-0.13122627139091492,0.8041945448373828,0.3927444699044347,-0.3571175013646529,-0.12177326554803536,0.5308306023784314
1758575187.415255,0.9509478392913463,-0.4883437727563148,0.6825693532450003,0.5593886077404022,-0.1316494345664978,0.8028620550450308,0.3915592315509441,-0.356694338189817,-0.12029270180003049,0.5296692200887619
1758575187.744939,0.9509478392947548,-0.48834377275663926,0.6828599291068739,0.5602110028266907,-0.13128584623336792,0.8029910077217395,0.3907368364680641,-0.35705792652327134,-0.12013107861486562,0.5293067525227394
1758575188.247805,0.9509478392909139,-0.4883437727562756,0.6828229487150231,0.5597164928913116,-0.1308457851409912,0.8036292637651475,0.3912313463996022,-0.3574979876152844,-0.12080631505012442,0.5299686571436311
1758575188.801748,0.9509478392909139,-0.4883437727562756,0.6828229487150231,0.5591534972190857,-0.1307394802570343,0.8004251959760228,0.39179434207182817,-0.3576042924992413,-0.11760224726099966,0.5304560646211707
1758575189.220858,0.9529165814397202,-0.4887645023901481,0.4995326519093175,0.5637191236019135,-0.12484374642372131,0.6477679483385345,0.3891974578378068,-0.3639207559664268,-0.14823529642921696,0.5328348504091929
1758575190.030464,0.9535818437768009,-0.4890141105287338,0.3791217513307922,0.568182110786438,-0.11557126045227051,0.4542686236060179,0.3853997329903629,-0.3734428500764633,-0.0751468722752257,0.5366493421800449
1758575190.238663,0.9519772943219628,-0.4882453000008357,0.3308265036654392,0.5676352381706238,-0.1153830885887146,0.46127188902227206,0.384342056151339,-0.3728622114121211,-0.13044538535683287,0.5354858026369853
1758575190.705565,0.9519772943219628,-0.4882453000008357,0.3308265036654392,0.5687319040298462,-0.11366981267929077,0.49260269837764437,0.3832453902921166,-0.37457548732154494,-0.16177619471220517,0.5358953488157269
1758575191.185304,0.9519772943221942,-0.48824530000096256,0.33353815795920067,0.5686419010162354,-0.11360931396484375,0.49340472919752815,0.3833353933059589,-0.3746359860361188,-0.15986657123832748,0.5360020016700396
1758575191.804416,0.951977294321436,-0.4882453000006033,0.33397636366009403,0.5684503614902496,-0.1133154034614563,0.473983758293621,0.38352693283118633,-0.374929896539147,-0.14000739463352696,0.5363444187513773
1758575192.208396,0.9519772943226885,-0.4882453000011978,0.33397636366009403,0.5669839680194855,-0.115642249584198,0.4760271358607533,0.38499332630320304,-0.3726030504169998,-0.14205077220065926,0.5357731744666374
1758575192.751627,0.9519772943238007,-0.48824530000172583,0.33397636366009403,0.5685491561889648,-0.11365252733230591,0.49334460441441896,0.3834281381348359,-0.3745927726694199,-0.15936824075432493,0.5360381352569148
1758575193.211435,0.9519772943252816,-0.4882453000024287,0.33397636366009403,0.5683737099170685,-0.11347413063049316,0.4737139125786417,0.38360358440821307,-0.37477116937193555,-0.13973754891854767,0.5362882987379429
1758575193.775261,0.9518885815339525,-0.48818551268935506,0.22844955881617873,0.5744417011737823,-0.10634112358093262,0.2884101415011726,0.37744688036017016,-0.38184438910842244,-0.05996058268499388,0.5369090099702266
1758575194.176951,0.9517980905299104,-0.48811524537135187,0.13348005983724126,0.5801217555999756,-0.10088783502578735,0.18376170770333977,0.3716763349299348,-0.3872274103455645,-0.05028164786609851,0.5367386377650497
1758575194.754315,1.059583810548426,-0.40972316915127205,-0.015637989398336518,0.5840453207492828,-0.10031342506408691,0.08872473326819752,0.47553848979914326,-0.30940974408718513,-0.10436272266653403,0.5673369765990467
1758575195.17027,1.0595411174895115,-0.40984445806743675,-0.4339491975123099,0.6094826757907867,-0.09214717149734497,-0.27360514651179113,0.4500584416987248,-0.3176972865700918,-0.1603440510005188,0.5508939705953256
1758575195.877648,1.1328550269412236,-0.2936249032130611,-0.5933773599226473,0.6205637753009796,-0.09049230813980103,-0.5094002842722393,0.512291251640244,-0.2031325950732601,-0.08397707565040802,0.5510945269990666
1758575196.28761,1.132843348030466,-0.2936051824867307,-0.622448386424947,0.6274544447660446,-0.09192508459091187,-0.6240714908573509,0.5053889032644214,-0.2016800978958188,0.001623104432403877,0.5441441035516986
1758575196.821432,1.1328467478359014,-0.29365663222627864,-0.7160289578871615,0.6344081610441208,-0.0941917896270752,-0.7408165763425524,0.49843858679178066,-0.19946484259920344,0.024787618455390903,0.5368679988936875
1758575197.259042,1.1328467478359014,-0.29365663222627864,-0.7160289578871615,0.6396571397781372,-0.09615719318389893,-0.811703304524546,0.49318960805776424,-0.1974994390423797,0.0956743466373845,0.5312645460768353
1758575197.715665,1.1898992216293451,-0.18585618532355996,-1.0129581010689217,0.65232352912426,-0.1032838225364685,-0.9967671071708594,0.5375756925050852,-0.08257236278709146,-0.016190993898062334,0.5438803363503455
1758575198.196441,1.1899867851725607,-0.18555433982690617,-1.2929300257460385,0.661672368645668,-0.10991734266281128,-1.1958448312863372,0.5283144165268927,-0.07563699716409489,-0.09708519445970132,0.5337013004014065
1758575198.807469,1.189990071549431,-0.18555057427748034,-1.2787654961224446,0.6635631918907166,-0.11268240213394165,-1.2541510751073415,0.5264268796587144,-0.07286817214353869,-0.02461442101510314,0.5314461686179993
1758575199.211068,1.188221290037938,-0.14866368848861122,-1.4777471531052948,0.6697243750095367,-0.11901295185089111,-1.436821618570518,0.5184969150284013,-0.02965073663772011,-0.040925534534776764,0.5193440257451015
1758575199.81679,1.188453513243081,-0.14840431725258674,-1.6798789140832713,0.6762386858463287,-0.13784396648406982,-1.7709064465828015,0.5122148273967522,-0.010560350768516913,0.09102753249953022,0.5123236773890494
1758575200.324744,1.1887600470638877,-0.14826821249710775,-1.944662820041345,1.5433054268360138,-0.7498059868812561,-1.8028926989293774,-0.3545453797721261,0.6015377743841483,-0.14177012111196752,0.6982478931789166
1758575200.714147,1.2225050597020828,-0.07554456563801104,-1.911124563456045,2.410372167825699,-1.3617680072784424,-1.8028926989293774,-1.187867108123616,1.2862234416404315,-0.10823186452666755,1.7508280921859003
1758575201.261533,1.2225050597086708,-0.07554456563478251,-1.907959440689875,3.277438908815384,-1.9737300276756287,-1.8028926989293774,-2.054933849106713,1.8981854620408463,-0.10506674176049757,2.7974740700331346
1758575201.714523,1.2225050597088811,-0.07554456563467371,-1.9068002394251915,4.144505649805069,-2.585692048072815,-1.8028926989293774,-2.9220005900961876,2.5101474824381413,-0.10390754049581408,3.8521328938800914
1758575202.226374,1.2225050597010512,-0.07554456563853051,-1.9068002394251915,5.011572390794754,-3.197654068470001,-1.8028926989293774,-3.789067331093703,3.1221095028314707,-0.10390754049581408,4.909643468443725
1758575202.677393,1.222505059705294,-0.07554456563644074,-1.9068002394251915,5.878639131784439,-3.8096160888671875,-1.8028926989293774,-4.656134072079145,3.734071523230747,-0.10390754049581408,5.9684901472465475
