x,y,yaw
0.06805950403213501,-1.5981600284576416,-2.8437197292363074
-0.047150611877441406,-1.6285980343818665,-2.981742786867111
-0.23332416266202927,-1.6562440991401672,3.0944774499824033
-0.37434473633766174,-1.6427120566368103,2.9195417915582778
-0.5041887164115906,-1.6081068515777588,2.752691395273093
-0.713489443063736,-1.4915133714675903,2.3363075077361315
-0.8696908950805664,-1.2646892070770264,1.825359522420913
-0.8941006064414978,-0.9886764585971832,1.3145343708602835
-0.7814433872699738,-0.7325766813009977,0.808493996876445
-0.5607978850603104,-0.5653230249881744,0.2923891470730607
-0.2798151820898056,-0.5300711989402771,-0.21853196054985982
-0.021403759717941284,-0.6325310245156288,-0.744858846353071
0.15292280912399292,-0.8483927249908447,-1.2445677357816247
0.20067161321640015,-1.1217978298664093,-1.7392449072108545
0.11293923854827881,-1.3842885494232178,-2.2641623253479195
-0.09690102934837341,-1.5684286952018738,-2.7695551150438393
-0.3704544175416231,-1.624667227268219,2.99908685043878
-0.6375309228897095,-1.5409299731254578,2.4979469876479095
-0.8301444351673126,-1.340413212776184,1.9952234556026618
-0.8975273370742798,-1.0715926587581635,1.4568288400302873
-0.8229647874832153,-0.8013289459049702,0.9682882640809978
-0.6316244006156921,-0.6009044349193573,0.4372125952996129
-0.36306085623800755,-0.5246128290891647,-0.0593465649733102
-0.08805820345878601,-0.5852692574262619,-0.550151573579324
0.11611714959144592,-0.7716789711266756,-1.0840064725328535
0.2057783007621765,-1.0370112657546997,-1.5861595837079545
0.16219311952590942,-1.300148606300354,-2.1018931528036826
-0.015981018543243408,-1.5211254358291626,-2.61334304617473
-0.2756029739975929,-1.6195644736289978,3.1342381356431246
-0.5593244284391403,-1.575754165649414,2.6483500282746135
-0.7801851034164429,-1.406572699546814,2.148771653748555
-0.8670692443847656,-1.2363242506980896,1.9115252992687277
-0.8687531352043152,-1.2295074462890625,1.9135145929233124
-0.869025707244873,-1.2276915907859802,1.9121322463966408
-0.8690548539161682,-1.2274748384952545,1.912559556059511
-0.8690541386604309,-1.2278342247009277,1.91260999911011
-0.869008481502533,-1.2278600335121155,1.9125857469473801
-0.8689793348312378,-1.2278983294963837,1.9125345893173382
-0.8689782023429871,-1.2279469072818756,1.9125307670267762
-0.8689520955085754,-1.2279872000217438,1.9125677865900546
-0.8689432740211487,-1.2279914021492004,1.9126978210843455
-0.8689842224121094,-1.2280461192131042,1.9126855048008828
-0.8689091205596924,-1.2279744446277618,1.9127671533705946
-0.8689730763435364,-1.2280562818050385,1.912753461973014
-0.8689454197883606,-1.2279932498931885,1.9126237010073852
-0.868974506855011,-1.2281025052070618,1.9125459373737406
-0.868962824344635,-1.2280828654766083,1.912725219833937
-0.8688758611679077,-1.2279509902000427,1.9126370907332486
-0.8689047694206238,-1.2279944121837616,1.9125925297654565
-0.8689026832580566,-1.228026568889618,1.9127025099450943
-0.868942141532898,-1.228110432624817,1.9126058537108594
-0.8689407706260681,-1.2281060814857483,1.9127773914005808
